"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"d671c7047bc0ba5f620cd6066a90612e02bce30c"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"129a85f050d5662db65d72d380a2fcd7d7651b73","      1","root","no rank","1.0000","","","","","","",""
"37d2297fdf3dfa9a85664832173e8b09e9bea5e8","  33154","Opisthokonta","no rank","0.9524","","","","","","",""
"8bb33f7bf858d9399601ed912acee4d110139017"," 131567","cellular organisms","no rank","0.9995","","","","","","",""
"c8a22c4f214a0bb9d8481e1c6a4bc5bb6da9bebe","   2759","Eukaryota","superkingdom","0.9710","","","","","","",""
"ee6ba06d371ad7697482fadac502f75be9ca5504","   2759","Eukaryota","superkingdom","0.9989","","","","","","",""
"87b195a9f45fb02ed9c3f6180b9276dde935ba56"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a704ece41f1791ae98d4ffcb6038fa6b202ed1ec","   2759","Eukaryota","superkingdom","0.9935","","","","","","",""
"9c6c4857286473e2fce43c1becfa2e90b5347a62","   2759","Eukaryota","superkingdom","0.9414","","","","","","",""
"5d39f99adc459e8f88a540e79169ab448973ded2","   2759","Eukaryota","superkingdom","0.9470","","","","","","",""
"d863736b832a904ab1a3cb2a1e46f978edeca734","      1","root","no rank","1.0000","","","","","","",""
"3f16bc381e732e999d98459457a18b100008eb27","   2759","Eukaryota","superkingdom","0.9879","","","","","","",""
"04cd76c051405d866fcde440b583dd0b9fde91d9","   2759","Eukaryota","superkingdom","0.9766","","","","","","",""
"313332af606d6e7e2e7412d0ec1a2eac16c9d157","      1","root","no rank","1.0000","","","","","","",""
"d7863425e4da40b992913c2d6deb495f36370c7b","      1","root","no rank","1.0000","","","","","","",""
"9acb4fd90d1e4dcdeb8223ec18d502119e5d3ade","   2759","Eukaryota","superkingdom","0.9005","","","","","","",""
"e1fcde98ea06ec7968224e76b7d79b53ed8fa5fb","1780200","Naidinae","subfamily","1.0000","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","",""
"8cfafa74074995a653d6b6de513fc6da2f41f119","      1","root","no rank","1.0000","","","","","","",""
"8fb2fde214655cd01ba62f14d8d4691561288f3f","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"1b1fec9f84d40a40b051288b854d4266a181bdf6"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"32ea4fbd000c71a9637d5b0531c4433fb8f3882b","   2759","Eukaryota","superkingdom","0.9056","","","","","","",""
"67fb7dc90b049613facfdbeab56466950405100d","      1","root","no rank","1.0000","","","","","","",""
"02b8cac03ece84a5c519e0db3d205ee25fe9d4bd","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"2fe42a5b9c73af7917d412eb801a2c16af25ee20","      1","root","no rank","1.0000","","","","","","",""
"75f3dddf91e2e338f0b7e2764be28764e7780b9d","      1","root","no rank","1.0000","","","","","","",""
"9fa2c080e723f4110a47bed2f88ba6cff8816ac8"," 451864","Dikarya","subkingdom","0.9961","Fungi","","","","","",""
"7f26e6cf05b395bb84cdb181c37efb7e0674de61","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"b12d4fb91da0efdd143628d0df91ff592586aa12","      1","root","no rank","1.0000","","","","","","",""
"e54dd0a2a614ee1e85138095f38f4d88dd468530","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"abd606d417f6e33f377b2585c81bcbbba2648667","      1","root","no rank","1.0000","","","","","","",""
"71df71550baa79e5ade49ec59c70f0754ef0fddf","  33154","Opisthokonta","no rank","0.9909","","","","","","",""
"26c25976b29ebbbaab5b63704268249393443a17","   2759","Eukaryota","superkingdom","0.9295","","","","","","",""
"0678441af9560c4119cca48e837ba5467690d589","      1","root","no rank","1.0000","","","","","","",""
"4bf23b2526629cdda7e84e2bb67dc098a0c9643a","      1","root","no rank","1.0000","","","","","","",""
"cedd93adb1d82c632641b5189002b287f87e06c9","      1","root","no rank","1.0000","","","","","","",""
"4d57366169f645cd6fa910837a21ea92592624d9","      1","root","no rank","1.0000","","","","","","",""
"2f3524719a24e4d0cf7acd89fcc15abc155ff41b","  33850","Bacillariophycidae","no rank","0.9994","","Bacillariophyta","Bacillariophyceae","","","",""
"0a410e0ca99aecc08b01bf542522d7a2a2b90d3e","   2836","Bacillariophyta","phylum","0.9993","","Bacillariophyta","","","","",""
"8e48614005820e4ae37ec8b907580ca321760840","      1","root","no rank","1.0000","","","","","","",""
"895a500e18ccf1fb1996e55ad16a0d457084f65e","      1","root","no rank","1.0000","","","","","","",""
"26f552dcac089309177f59a7d15cbdea7c78d03f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"27a5cae6645a784b1f32abf1c500781fb755d8d1","   2759","Eukaryota","superkingdom","0.9560","","","","","","",""
"59921466a264a78e7f8ef7df5e34f49bae4095c6","      1","root","no rank","1.0000","","","","","","",""
"d61bf199fab5620653ad62b9f9e1f375cc909fe2","      1","root","no rank",NA,"","","","","","",""
"2c03a7461ed4b1eb6b83059d5197c553beffe649","   2759","Eukaryota","superkingdom","0.9868","","","","","","",""
"166e20876fca8677df6ded983a2c539717feb2bc","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"52c80e4a03ac93b6cff5173fb6555a1276909a71","  33392","Holometabola","cohort","0.9343","Metazoa","Arthropoda","Insecta","","","",""
"06f9200ad105c4b8408f6dd6fd99cb2027b0c10d","   2759","Eukaryota","superkingdom","0.9200","","","","","","",""
"d58c2a8929990d0b8a7828a4aaa620098b2931d7","      1","root","no rank","1.0000","","","","","","",""
"4ff8f06bb50b21a2da19c1981b500ad6f691f2cf","      1","root","no rank","1.0000","","","","","","",""
"49ac54a1b4a6542107c16678dc0e7d69d19b891d"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"32e55bc118fb5da2a252db83c1804942beb09053"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"f0ffa99da555805aed5f65c1506e92f353388f5c"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"790584a3f9013be711fd8bd5c5017c437f3f566c","   2759","Eukaryota","superkingdom","0.9920","","","","","","",""
"a9abab23aae28c54890018c4b67c5ec4ec008276"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a04feed931417c5d137b7076fc16d73947d0b7ae"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"17d06625daa4c0dd09c9ac15ba8444808a5791f4","   2759","Eukaryota","superkingdom","0.9270","","","","","","",""
"89775a04e3eb408cdab2fd09ca3942e5fdbe1deb","   2759","Eukaryota","superkingdom","0.9995","","","","","","",""
"a4a331711b541bb385b747315f04ef67fcaed960","   2759","Eukaryota","superkingdom","0.9985","","","","","","",""
"02901bf00cd61e0994420ab8f0ab9cd93f81c015"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a083a170399ba310fe7e4bbce65344db9f6cd3f7","      1","root","no rank","1.0000","","","","","","",""
"b2bb7cfd046de6699d34eab5401848d0ce4f41d7","      1","root","no rank","1.0000","","","","","","",""
"c728329b0d56510cdcbd9f76de70266e9b12dd35","   2759","Eukaryota","superkingdom","0.9971","","","","","","",""
"262959e58fa2dd3229c45ff675b947952ac09d31","      1","root","no rank","1.0000","","","","","","",""
"0115e2c4b6df5f88c52935800c11b39ba0a2796a"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"94f66cb92e77b2d5bd59f152636028e364f3a752","      1","root","no rank","1.0000","","","","","","",""
"e4abc957b8cf7c3e3be44c7de5f76d0cd3500e29","      1","root","no rank",NA,"","","","","","",""
"d00ef21366d532d3f1d4ccac98deee3fcc217d38","   2759","Eukaryota","superkingdom","0.9984","","","","","","",""
"8f5a5e24d832822ac63ef700d12279abfcf0f0bd","   2759","Eukaryota","superkingdom","0.9747","","","","","","",""
"246a5305287ccf5211ef648a25b7dfec617fe6e4","      1","root","no rank","1.0000","","","","","","",""
"ada2750211dad8a266a0883923d50977104584a7","   2759","Eukaryota","superkingdom","0.9178","","","","","","",""
"e9202edecdaae3b1ec6c0f88057861678cec229d"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"32d408876927c69b3b3725e49ce6a46d84546b27","      1","root","no rank",NA,"","","","","","",""
"ed928532db83b726d6d259d0842e1d760274b732","      1","root","no rank","1.0000","","","","","","",""
"94350c545ded4c05342d0f2e38b56bb3df3ff15b","      1","root","no rank","1.0000","","","","","","",""
"666bdff0d1935bdcd415118f17cafe67fe73bf15","      1","root","no rank","1.0000","","","","","","",""
"daae35e9b7ddb9840f3f688f9b514e2ca758f465","      1","root","no rank","1.0000","","","","","","",""
"56bddfd002c5af8951952aa941e8859ad583378f"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"8e7c63fad4cb01cfbce50d63894219bb50056117","      1","root","no rank","1.0000","","","","","","",""
"ade242a84a5db4fd65bcdebe7ebb41599c4b80a6","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"e5f1c44e5a1cfaeb1f80013bf8b0d44c760d794e","   2759","Eukaryota","superkingdom","0.9977","","","","","","",""
"49d6ccce5b8037f7ad9219d457aead1817cb20ee","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"0396b8a5dff0c11a8045a4e158eec8d28dd65404"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"ce766d8f25081d2d35c0d9164720e4841373ee4d","      1","root","no rank","1.0000","","","","","","",""
"bc78cb30a47718294635a2277242aa0993d59cd0","      1","root","no rank","1.0000","","","","","","",""
"e8b386f21ec301eb6bb3549686995f0060eedc9f","   2759","Eukaryota","superkingdom","0.9992","","","","","","",""
"3e907956944ef46ffcf9f27f9e37c503426ceb32"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"4e573a5041e8a68745b2fe833df2bf3f004d3160","  33634","Stramenopiles","no rank","1.0000","","","","","","",""
"a058627a6b8f8ca91b03c581fa24e25d2ceea9d9","      1","root","no rank",NA,"","","","","","",""
"c117fa127e87b6da22c3434c8af070aa36abdf77"," 131567","cellular organisms","no rank","0.9203","","","","","","",""
"49833b671f4cededfc1e2055f7c477507d3224d0","      1","root","no rank","1.0000","","","","","","",""
"7138786cb856e8ea8cb83ca4104be5730698fac2","   7149","Chironomidae","family","0.9888","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"51d1d33cf3e577f32ea5b1115e3e0218f63a0c30","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"3fb2f32c698d2679e5e848d2dbcf07b726f9c09d","   2759","Eukaryota","superkingdom","0.9851","","","","","","",""
"c4caf6042e9ee0f0af43844619009e5eada9297d","      1","root","no rank","1.0000","","","","","","",""
"802bc2869b0ea72703c5ee491434344f773318f6","      1","root","no rank","1.0000","","","","","","",""
"1c3715e728d4909edc549ad9ba1918c8da31f5a0","   2759","Eukaryota","superkingdom","0.9922","","","","","","",""
"f583c332e768bf2406f999ac14d8d6222a306441","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"5c9fb988f5860ee77ba39aba10a87cb8fe8e0d91","      1","root","no rank","1.0000","","","","","","",""
"b226e375ebf64c76b90910dc3411bbaf88385fa1","      1","root","no rank",NA,"","","","","","",""
"e93b9284e03cb8fb61278c1bcfd504f21eab8c0b","      1","root","no rank","1.0000","","","","","","",""
"57ddfd4f6183bd20757e782a2751d3f9fd1c626c","  33213","Bilateria","no rank","0.9957","Metazoa","","","","","",""
"4e64e63a14010ab38462e7b690abcd926e7cd78d","  27896","Planariidae","family","1.0000","Metazoa","Platyhelminthes","","Tricladida","Planariidae","",""
"4708f905afd7c9f4a8314833760e6d8eabfd8f31","      1","root","no rank","1.0000","","","","","","",""
"8f57ee95ca26fe96d5120c5b3396927a580a9460","      1","root","no rank","1.0000","","","","","","",""
"c46bc74831e754e8a77759bdafcbd6aa7a8c6ec4","   2759","Eukaryota","superkingdom","0.9992","","","","","","",""
"382a26f2423fbad7b2f1918928297f3710d6a2ac","   2759","Eukaryota","superkingdom","0.9981","","","","","","",""
"410e356e02038bfa0eade635663c5589266e4824"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"7ddd652579d5e531d0d68283b22d5fd803a2adde","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"f059e4c571e2ecd64d0f1a9206ea1cda2e943efc","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"f17085fdbf585f79f254ea35734ff422b976bbb1"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"3ec7368adefef306c31e01c753f831cea6ce1787","      1","root","no rank","1.0000","","","","","","",""
"614ecbfde2a9f7f649c6c132d1acdd9a773c259f","      1","root","no rank",NA,"","","","","","",""
"b1f543f5309e8973a7260246e6a1de70bb0d14aa","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"7830b4168dd28ec097adfac57655fc3f4fa4d246","      1","root","no rank","1.0000","","","","","","",""
"460c4a2955f48c8e289449737a9b28f628883454","      1","root","no rank","1.0000","","","","","","",""
"434f11a4e55749ed7efcc2590130eb5082e4dc27","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"7f7978742984fc6a6a2ef8243711b61287bb2ebd","   2759","Eukaryota","superkingdom","0.9984","","","","","","",""
"593f3bd5e9f173a1ad88069871f2b72340d01b40","   2759","Eukaryota","superkingdom","0.9919","","","","","","",""
"d0fcac0d4d8aeda3bfeae8a830097e2d8c791908","   2759","Eukaryota","superkingdom","0.9178","","","","","","",""
"dda0aec0672ec03e81ec7bd67e9632360cb6fbe6","  33154","Opisthokonta","no rank","0.9676","","","","","","",""
"c888e8973dce0632549221c5f02f89415e582e6c","      1","root","no rank","1.0000","","","","","","",""
"0d8e1268c0bb4a3cc2755326b82ddf6bc27ed592","   2759","Eukaryota","superkingdom","0.9486","","","","","","",""
"2c2f33b1cdda8523566d8cacb366b4256f83aed7","      1","root","no rank",NA,"","","","","","",""
"de4f79d78d4ccc26d4526685317b56dba2b4c9bd","   2833","Xanthophyceae","class","0.9899","","","Xanthophyceae","","","",""
"59fb06a208bc5a6a1db6a2ebba7fc65c1d6d7046","   6398","Lumbricus terrestris","species",NA,"Metazoa","Annelida","Clitellata","Haplotaxida","Lumbricidae","Lumbricus","Lumbricus terrestris"
"cc88576961176f3c61b75d9955268d576d7e9c90","      1","root","no rank","1.0000","","","","","","",""
"2e77cd034db75ca0c9d808bfde5c412d7129e1ec","      1","root","no rank","1.0000","","","","","","",""
"9ecdf6cfb0d6019430445edf1e7249c0e2c1b136","      1","root","no rank","1.0000","","","","","","",""
"082b7e76e66d80194b9cf197f64369565bae5633","      1","root","no rank",NA,"","","","","","",""
"af879b631e1df50c014074495e26c57e63a0ef8f","   2759","Eukaryota","superkingdom","0.9999","","","","","","",""
"75d3412f86b991a3f509cd00b5dc09189bd49184","   2759","Eukaryota","superkingdom","0.9965","","","","","","",""
"95d554f69b8ee2c28c41a8756d4a37929f3659e3","      1","root","no rank",NA,"","","","","","",""
"51c465bad418aa3b3cd3024edf55301282d9d394","   2759","Eukaryota","superkingdom","0.9421","","","","","","",""
"eb106025774296f36c651db4b816f2576644449e","      1","root","no rank","1.0000","","","","","","",""
"ae7e787d603cc32c3782e126221fb10fa74328b1","   2759","Eukaryota","superkingdom","0.9762","","","","","","",""
"9cff64735c5f58dbd24007724312351c4b277298","      1","root","no rank","1.0000","","","","","","",""
"05eafb3e1abf9887289c19da09c70e67ed351808","      1","root","no rank",NA,"","","","","","",""
"993acc6be81aed3e7d29b9e0745e6eaad41e12b3","  33208","Metazoa","kingdom","0.9776","Metazoa","","","","","",""
"21bf2fe02e4c3618cb2cae55d7c5445721a46d5f","      1","root","no rank","1.0000","","","","","","",""
"32b07c04c2a4b2d3b52b014913a9361593f1d720","      1","root","no rank","1.0000","","","","","","",""
"5628113c4caee1bb5ac5c88ece2044a4cf08d623","      1","root","no rank",NA,"","","","","","",""
"e4c0a70f2ca8ef1cd7a23034aef1351ace4100a8","      1","root","no rank","1.0000","","","","","","",""
"8434bf3d0f7e5acc0d3465e497cb967525cf5753","      1","root","no rank",NA,"","","","","","",""
"61391c28178675e6a2972b9f94d7b0c401a8fca2","      1","root","no rank","1.0000","","","","","","",""
"59984960c4b741d58cb9329c5f954368eeab3df1","      1","root","no rank","1.0000","","","","","","",""
"aa4915b0c025d5e83ff73f751fc907d05b51a959","   2759","Eukaryota","superkingdom","0.9233","","","","","","",""
"e943f5b2e5cad2b96cd07b23c445fbe383af98f3"," 131567","cellular organisms","no rank","0.9459","","","","","","",""
"0514544925331ba4f3cad78d1764c6bfc2c77bd8","      1","root","no rank","1.0000","","","","","","",""
"451fff2394842b9a9fa9f90b1563d3c8f57f3455","   2759","Eukaryota","superkingdom","0.9122","","","","","","",""
"7f3553403c06b807e0f9963b175d80afa9d24ee4","      1","root","no rank","1.0000","","","","","","",""
"f5ad2ee8a1716bd7543058a74291a3332b74fe18","   2759","Eukaryota","superkingdom","0.9666","","","","","","",""
"0176d888a6053f2b3b29dbcd07163adb672e16d8","  33634","Stramenopiles","no rank","0.9766","","","","","","",""
"1f82276937907e5c137388f319f6be489d902eff","   2759","Eukaryota","superkingdom","0.9181","","","","","","",""
"f2c557df3514fc8e0ed431a8826155df05706c32","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"a23258199a6287cc088c6a7fe3c275bd99a3ce8c"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"d32a1ae8ed3f8357f05b9bb2633aed3fd3490876","   2759","Eukaryota","superkingdom","0.9987","","","","","","",""
"8ddd41345b0daef9885f9273c41be7d87ec7f540","   2759","Eukaryota","superkingdom","0.9687","","","","","","",""
"6c1138e005b9602cb58cdc23481c46174eb409db","   6656","Arthropoda","phylum","0.9351","Metazoa","Arthropoda","","","","",""
"430221fa004047aca2805e3d3370170eec373971","      1","root","no rank",NA,"","","","","","",""
"fad50ba28fcda0ab94a20a043d8267d915a17423"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"8ad5979b2c8db285c3dc453a533e1e4c9ec91077"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"0794aa0d2410ce75e3e363488b7cd71657aad09a","   2759","Eukaryota","superkingdom","0.9993","","","","","","",""
"a23cb784f64a9d66c31157c7cf44f2097d0fd355","      1","root","no rank","1.0000","","","","","","",""
"e3e6db089c34e795c88237cdea9fdd3d55a2ff17","      1","root","no rank","1.0000","","","","","","",""
"a6d1eed5681d69ee5a01913d7096f3486d146126","      1","root","no rank","1.0000","","","","","","",""
"ce5ca67c466dff398b7211e422e43fb06d609f6e","      1","root","no rank",NA,"","","","","","",""
"fd860a3fb4f5b020f957449772635bff24869a9b","   2759","Eukaryota","superkingdom","0.9992","","","","","","",""
"d2eb5d9dfae5dd4c79730e0a7d37c6ddf3557f18","   2759","Eukaryota","superkingdom","0.9716","","","","","","",""
"f705c1f291fb6dc42589eaced0c930df2ac5aae0","  54970","Chironominae","subfamily","0.9916","Metazoa","Arthropoda","Insecta","Diptera","Chironomidae","",""
"b118e350dcfd092202162eec4fabcc5bbeb8c9d0","   2759","Eukaryota","superkingdom","0.9936","","","","","","",""
"6c966c98b03b888765d1753cddfd064df08ec7b0","   2759","Eukaryota","superkingdom","0.9542","","","","","","",""
"b3e6e2404df7f324a9c98f804f1536922f3e6d2e","      1","root","no rank","1.0000","","","","","","",""
"9a918f8094abe3eacfc67fabb7d9f0c4714b2aa5","      1","root","no rank","1.0000","","","","","","",""
"9bf24d419e99b540aac711660d36ab97ad68028a","      1","root","no rank","1.0000","","","","","","",""
"cc8e37710110f3fc986c75e239d6bfa40bb08056","  33154","Opisthokonta","no rank","0.9659","","","","","","",""
"4b1d96cff1a6d39ab7e1fe7573ed27d23c13f459","   2759","Eukaryota","superkingdom","0.9999","","","","","","",""
"307cbb7ebb7080def4620226c74b57271bdfaa1e","      1","root","no rank","1.0000","","","","","","",""
"ecbbe6ee5697118335d9e3e4950d09b14c8aa01a","   2759","Eukaryota","superkingdom","0.9991","","","","","","",""
"7b90cd3b78473191197a0d201842c713a4bfff4f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"d9e865e24472758df4ebed495efd38cbeeef6fa0"," 131567","cellular organisms","no rank","0.9311","","","","","","",""
"3889814c644b6972b226acc77fe586ff57d89873","      1","root","no rank","1.0000","","","","","","",""
"1fa703d50997a35229d1b1eb8f092a70b1a564dc","   2759","Eukaryota","superkingdom","0.9994","","","","","","",""
"5fabf9224d3fd977334c45e6e36bc041c1b8031b","      1","root","no rank",NA,"","","","","","",""
"6577edb60453a380c2efc832b7547fa6c3081f9c","      1","root","no rank","1.0000","","","","","","",""
"99b1b08d7df36aee144e0662d4e108f484360b66"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a052acefe1736c7cbd874a55f6baaf8a647dddc4","      1","root","no rank",NA,"","","","","","",""
"e07e7eaf5cac9cfc9116055c32594f72e236f58b","      1","root","no rank","1.0000","","","","","","",""
"f99d71848edd636176d5d36052a958ffd7c0b693","      1","root","no rank","1.0000","","","","","","",""
"db1dc509655c56d70eaf0bac60645b92b90aef60"," 131567","cellular organisms","no rank","0.9923","","","","","","",""
"cce35583352b803dfd0a909379ad9f0accb5d337","   2759","Eukaryota","superkingdom","0.9638","","","","","","",""
"c2d51b09089dd16cc100fbc6e05641babe8aba2a","   2759","Eukaryota","superkingdom","0.9863","","","","","","",""
"5c20bbabc5f5ef391b375b4205a38f0a824d886c","      1","root","no rank",NA,"","","","","","",""
"9b1b1d435997805496dd4689681d6fb3e287df1a","   2759","Eukaryota","superkingdom","0.9823","","","","","","",""
"4e591f859063f6fd44d4f93fffdb44494f24d751","      1","root","no rank","1.0000","","","","","","",""
"743a932dc56f5a5ecc39f8974be8578ae0ee8aad","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4fa9510dbae09db5a32dcc5b707f1036245f37af","   2759","Eukaryota","superkingdom","0.9990","","","","","","",""
"36331ecce3e036747f7b57f19a6243a65780c77a","  42113","Clitellata","class","1.0000","Metazoa","Annelida","Clitellata","","","",""
"d1d71cb5fdd57201eb9fb009853182799f6474c0","   2759","Eukaryota","superkingdom","0.9987","","","","","","",""
"e2ad5748c433065fdc9008652be4a8ffc134cbf2","      1","root","no rank","1.0000","","","","","","",""
"622149dfd93bfb5c6647e28737911257514c4b77","      1","root","no rank","1.0000","","","","","","",""
"900069383ba235918504e923cf2d929548d2e03b","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"fd640cc82ebb5dd5ee2c736c4dee5f9d1898d097","      1","root","no rank","1.0000","","","","","","",""
"9e4e1d9f3bb2e9c8c8250b1836e4640ab32497ec","      1","root","no rank","1.0000","","","","","","",""
"908fd8f9610710aee7ab9cc4c92cf3ae9fd14198","   2759","Eukaryota","superkingdom","0.9485","","","","","","",""
"e3861e8bf6b539da20f1a1df45dc36e4e9af7156","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"d4d84dec8ac7ca215bb4379b0da0f0445e1a06f9","      1","root","no rank","1.0000","","","","","","",""
"ffc30d4bb5eaeaa2f8d3321026ecf9cf604b43ef","   2759","Eukaryota","superkingdom","0.9680","","","","","","",""
"dc2810d149dc07fb4dce3ab3136bbab3c6ff0dcb","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"0a473a33211672d875c50183e96248fe2e0f2bf5","      1","root","no rank","1.0000","","","","","","",""
"e15c65e3003a2abe8efceb5a09d33892a84f7d69","      1","root","no rank","1.0000","","","","","","",""
"bfd5d9b11c4d092c8d1484a35ba974e705698c40","      1","root","no rank","1.0000","","","","","","",""
"207cd3f49fe8d14d0b998fe56f3e10cf64cfa82c","      1","root","no rank","1.0000","","","","","","",""
"4f962b6e01313f8a88a7ae7ba49ec6ef20dd2f1b","      1","root","no rank","1.0000","","","","","","",""
"3e9a4e981c211af8ca539403fd0f63eb4b9c33a7","      1","root","no rank","1.0000","","","","","","",""
"d35bbb226e86233bb48043d3e4389712640d42bf","      1","root","no rank","1.0000","","","","","","",""
"03eb78c0bdf03cabfc81936c15f1c4595b6fc9c0","      1","root","no rank","1.0000","","","","","","",""
"64aabe10cb9bc05522cc1abf51b2a060d9cdf0ea","  33154","Opisthokonta","no rank","0.9762","","","","","","",""
"339a926c849ac6c9327e3a31cf9b1de3fa5a2d20","      1","root","no rank","1.0000","","","","","","",""
"2da7f0ab8aa6196b69765d208f9d9629979594e8","      1","root","no rank","1.0000","","","","","","",""
"9172533aec7b3a7b05c21ccc286e9d98819278b6","      1","root","no rank","1.0000","","","","","","",""
"86f97435e36b1b1138d186b46163bffc76644161","   2759","Eukaryota","superkingdom","0.9961","","","","","","",""
"f648f34d6cce33aeedb074817ea21ea3b93baba2","      1","root","no rank",NA,"","","","","","",""
"d300b7dbb8528ca08133ac195a839892e4e30d61"," 131567","cellular organisms","no rank","0.9918","","","","","","",""
"635cbecc9b85365c57d38ed7a49735abe5a5e428","      1","root","no rank","1.0000","","","","","","",""
"3a08d1860385e691795f34831bcbb03ca155a478","   2759","Eukaryota","superkingdom","0.9984","","","","","","",""
"9ba32a6d2de75e58dad9cfaabba60be85fce529b","      1","root","no rank",NA,"","","","","","",""
"8cec0842a0b4e0051a779d0e4dcfcab22c620a68","      1","root","no rank","1.0000","","","","","","",""
"602baba61beb1d457c231b5cf13fa65dd610420c","      1","root","no rank",NA,"","","","","","",""
"ce5a83c0d330c5df33d05fd024a709fa7c57af44","   2759","Eukaryota","superkingdom","0.9733","","","","","","",""
"02c8506f8a4d4af62027b88bdb8656872e9c7b3c","   2759","Eukaryota","superkingdom","0.9675","","","","","","",""
"f590bcb5dddf1689609dfd249a33e3eec1c1af6b","      1","root","no rank","1.0000","","","","","","",""
"1536b87c63875d27732358a67ed234479fdcc39e","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0ea375ff24ef6e7ead0709c248744ff6fa18316d","      1","root","no rank","1.0000","","","","","","",""
"cb22e5d498ca627594a53e633582d271d16fc259","      1","root","no rank","1.0000","","","","","","",""
"117193eccb8d658a5c417db5ad7d5c4a85623028","      1","root","no rank",NA,"","","","","","",""
"04d621bc9441464a56c45758d9fc8430d967bc9c","      1","root","no rank","1.0000","","","","","","",""
"ddbb37a209f448d6f00390a5e9e9a14170c04707","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"a281f8ec554046b2f17ed530499bd6ed3a469710","      1","root","no rank","1.0000","","","","","","",""
"fc8e34e157a05aa9426259078421581efb45b49a","      1","root","no rank",NA,"","","","","","",""
"2976abf8b0c91235a32e8aa784fc7d51eb4a0d13","   2759","Eukaryota","superkingdom","0.9677","","","","","","",""
"7ac91ad6c9aabc84426e0f0f9a23c3abfef00641","      1","root","no rank","1.0000","","","","","","",""
"dd6d529b4405414ccd63ee7290f0f63f04598452","      1","root","no rank","1.0000","","","","","","",""
"50bdee9230bbd563968f174486fb7a028d51e6b1","      1","root","no rank","1.0000","","","","","","",""
"0dd64ce841f9fdd273677d0256425391c303aef2","      1","root","no rank","1.0000","","","","","","",""
"06942f0753993165b614b4e1773b1e15d3fae44d"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"3614b6e17319560bc164c14dbb56361252b348d7","   2759","Eukaryota","superkingdom","0.9948","","","","","","",""
"6388b37134e9ada22560afa7259ef240ddb19838","   2759","Eukaryota","superkingdom","0.9992","","","","","","",""
"2d704a51506447964c63b84792e6b9b65ae5498f","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"e7bde1b26f723028eadd43bbf84ed330ec1ba2fe","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"ea16b39c3432d49ac4f11f0534a5a815a2f68af9","      1","root","no rank","1.0000","","","","","","",""
"6f426fd6b6afbb8cfdce62347c7a8f4616f4dbb3","      1","root","no rank","1.0000","","","","","","",""
"4d36fb83f3c21f9869037926d4ab0b4babb13f02","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
