"","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"f3de70f5fbdde28ec50222ba0d16f4b5dfdd0e8e","      1","root","no rank","1.0000","","","","","","",""
"0c0de998ff89dc6976c2cf583ef1b4a2a14f4217","  33850","Bacillariophycidae","no rank","1.0000","","Bacillariophyta","Bacillariophyceae","","","",""
"ee0e762e3b3dc6db77f014b2a62c23751ba03d99","  33850","Bacillariophycidae","no rank","1.0000","","Bacillariophyta","Bacillariophyceae","","","",""
"f65bef59196ba36ab1094562143ab8ba2a7f4cc4","      1","root","no rank","1.0000","","","","","","",""
"31988ffffb722e8f71028e6e22079cbcc9432231","      1","root","no rank","1.0000","","","","","","",""
"a0942f9bdaef3e642a89ee33050d4fdbd3cf9c00","      1","root","no rank","1.0000","","","","","","",""
"b5e8307bd30a78de6fc837fc65136bf363007923","      1","root","no rank","1.0000","","","","","","",""
"2f88ec9bbade7bd20257b95c95d71d562308c010","      1","root","no rank","1.0000","","","","","","",""
"846b45b2ec947b3096ed0fbeb84b53ab71f7553a"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"090cbe9603148f08cf310b44d8e6b7e9096a2fdf","      1","root","no rank","1.0000","","","","","","",""
"0c154d76f982337daa5a8670787e77a64898f79b"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"a84687a5d0bb996176f412080e8fe679839f92be","      1","root","no rank","1.0000","","","","","","",""
"2287856c7bcc6726615edf278f62be26e51797a8","      1","root","no rank","1.0000","","","","","","",""
"4456a580c52332caad14c2d8c62b9988da010d0e","      1","root","no rank","1.0000","","","","","","",""
"78bde373a2616357c2f1805baebac0fb7ebc71c1"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"11b093976125529a8bd58ddf32468ef4e416f2c0","   2759","Eukaryota","superkingdom","0.9041","","","","","","",""
"553afd6abf63bd86c330e8a4e8bb8d9e5f535a58","      1","root","no rank","1.0000","","","","","","",""
"73393a710ec00b9e350b370ab373299c924bb6bc","      1","root","no rank","1.0000","","","","","","",""
"c3609475b7e596a98dcc926b6a995de60273d8df","   2759","Eukaryota","superkingdom","0.9991","","","","","","",""
"42999d7d2b54d7be7c9d57926d5a54eb25969166","      1","root","no rank","1.0000","","","","","","",""
"d49b1aecb8da9eff82a9bd3c32f649033e43c410","      1","root","no rank","1.0000","","","","","","",""
"c2e29128aeeb847e0af00b7a6be3f7a186e62e45","      1","root","no rank",NA,"","","","","","",""
"2e3cf2d001dda06a12af2f0be4cb085a2a1f1719","   2759","Eukaryota","superkingdom","0.9917","","","","","","",""
"50fbb720f1724a27ac2b1ae692a1044a1d231215","      1","root","no rank","1.0000","","","","","","",""
"6fd5cb3d36848b67eef2c8ce52750646a8810c4a","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"5be4f9fcab88b339013249dc7ef30757bbe93a53","   2759","Eukaryota","superkingdom","0.9600","","","","","","",""
"1086fca83a21d941ec1b5418250bf7475bc2f0b8"," 131567","cellular organisms","no rank","0.9994","","","","","","",""
"eb3821f167aba5971c0c248f78c87c05c649de06","      1","root","no rank","1.0000","","","","","","",""
"04079a009efd16180d5dae0cd38e28a7f5b98949"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"ba42824c9fbf3144e38a27c01202fb99fbe820f2","   2836","Bacillariophyta","phylum","0.9973","","Bacillariophyta","","","","",""
"8e7ba49d45910e38d22e31849568d3205652f043","      1","root","no rank","1.0000","","","","","","",""
"3985ab278f1d75e95407b7b7fe700688c058dd46","      1","root","no rank","1.0000","","","","","","",""
"73c5416419bdf1d0321d8bbf60d7b74cb823cf0d","      1","root","no rank","1.0000","","","","","","",""
"5d2a1777adad760c02be64598f0dfb438dc7ab75","      1","root","no rank","1.0000","","","","","","",""
"9c4ed38ce87c0d47ea63579d85b92f9b3760b70d","      1","root","no rank","1.0000","","","","","","",""
"21cb56b746fcfa2f9125d9f35b631966b4b14fd7","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"017fb110e1cc3307eda085cdc42a3768882571df","      1","root","no rank","1.0000","","","","","","",""
"76d4e412e1810ac22e548c90228f2d78b3e1aa3f","      1","root","no rank","1.0000","","","","","","",""
"85a18edd3fd9480fc0e1b64db747fc56b8c6a95d","   2759","Eukaryota","superkingdom","0.9364","","","","","","",""
"9d54244dfa9c170583e5aa54c45891da9d0a5fa5","      1","root","no rank","1.0000","","","","","","",""
"698784c5a3420ce8de01ce964c7f73380d9d3dce","   6087","Hydra vulgaris","species",NA,"Metazoa","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","Hydra","Hydra vulgaris"
"e69f43d0c8af44c4fe8436c5c6b4d2fd5ae95d82","  33213","Bilateria","no rank","0.9921","Metazoa","","","","","",""
"e53e3372a723d9ebfd5caaa30976de9df062f509","   2759","Eukaryota","superkingdom","0.9984","","","","","","",""
"944c437f859cadd30596e5e872bd74facf0b7f54","   2759","Eukaryota","superkingdom","0.9735","","","","","","",""
"251bbcdb9f937924a044a8887e0a19d89e91a5ac","   2759","Eukaryota","superkingdom","0.9891","","","","","","",""
"b7d1f56aab4e5f7e42595b00729be54224d6e1ab","  33154","Opisthokonta","no rank","0.9999","","","","","","",""
"f4ed882185d5ad5db5069508b51708e6652ef452","      1","root","no rank","1.0000","","","","","","",""
"fae0e588082649716c66ed6cff0d7f4c5d4db9ba","      1","root","no rank","1.0000","","","","","","",""
"62ceb7f5d9f9d3f03a06ff09311b9d5035a77626","      1","root","no rank","1.0000","","","","","","",""
"e609f3039443472be8a62e6af809fa7f8c93172c"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"4db9a9e16fd9dff8016303602fe9eafe286a2ffc","      1","root","no rank","1.0000","","","","","","",""
"429e13bb0bffe47bf69c25906b5ff6c7ff199895","  33154","Opisthokonta","no rank","0.9980","","","","","","",""
"7eb4973a266c790d6a491af5dfd7ab9b6ddbf3af"," 131567","cellular organisms","no rank","0.9976","","","","","","",""
"5a6014c4dd87a77e81e229ea041ac1832ec314a1","   2759","Eukaryota","superkingdom","0.9998","","","","","","",""
"d1da812aa0fedbaae24c5da90e53a89000e7144f","      1","root","no rank","1.0000","","","","","","",""
"e994e3be8b0867b3cf3916495249256682630172","      1","root","no rank","1.0000","","","","","","",""
"4f08574208d3eba5634126264b52878423cae189","      1","root","no rank","1.0000","","","","","","",""
"49d2b81be81f4187645a7f4b1455fbe027952a09"," 131567","cellular organisms","no rank","0.9362","","","","","","",""
"41973aa944f711db0e6f1682f527cb08e0eba803","   2759","Eukaryota","superkingdom","0.9602","","","","","","",""
"a8400b2daa1934ca810377e83341e76256881d4c","   2759","Eukaryota","superkingdom","0.9478","","","","","","",""
"8c78cb8f40dc30e8eafa6f02415a8055fc828617","      1","root","no rank","1.0000","","","","","","",""
"cf1c8177594484b4daf187ce276801667beb3208","   2759","Eukaryota","superkingdom","0.9536","","","","","","",""
"1f4c45f9407a231cdcc573635462ca391a910433","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"cecd61898b177ec61cd12c7a78155be25b09e75d","   2759","Eukaryota","superkingdom","0.9995","","","","","","",""
"3d63e821ce4d75b87e31154e653a1ed1291da50d","  33154","Opisthokonta","no rank","0.9929","","","","","","",""
"137ab6e584e06ee69b88684d7416577fdfb33558","      1","root","no rank","1.0000","","","","","","",""
"d13fe0eda0878f69dd4d7a95425badba6bd261ee","      1","root","no rank","1.0000","","","","","","",""
"a5d6612b5cb40c5e538cfe84265de0ac85fad5ce","      1","root","no rank","1.0000","","","","","","",""
"fa9b8af1ec41ef52d734515df7ab8cd76398581b","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"28d30bc4eb4291e373201fdd15b3c6c842ea7c37","      1","root","no rank","1.0000","","","","","","",""
"c6aee9906b5d58ef60439aa85e1a90b5ca499c8e","      1","root","no rank",NA,"","","","","","",""
"42589da1ab52ea6c14c23ba0e9f430cb490ecdde","   4762","Oomycetes","class","0.9707","","","Oomycetes","","","",""
"dd20f67390f7c0c55bdd3fa9e064c45e57e51738","      1","root","no rank","1.0000","","","","","","",""
"241383f569c8c703dc3b9397a0b83e46fb24d749","   2759","Eukaryota","superkingdom","0.9178","","","","","","",""
"4ffd27ec253384420210871f45f0aab53bbfd656","   2759","Eukaryota","superkingdom","0.9122","","","","","","",""
"0a2f3681f5d706027b77f239bb43e71db9b9facb","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"a0c5655f4cd0c7dbe87f30aa49b45f37dbd04800"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"7db5217e97328b77e9807f635aa15d1c937647fd","      1","root","no rank","1.0000","","","","","","",""
"daa45a9bb5c0cfef6a16e1b0ef512a1f580d4fbd","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"b67359f34bfcac0b13f72377829bd922df4849b3","      1","root","no rank","1.0000","","","","","","",""
"d6a63219b634712da5700a2c7f4ff7efacf9a84c","   2759","Eukaryota","superkingdom","0.9928","","","","","","",""
"0760bf8e2905d9f5eca42e0976d7c0ac45e492e6","      1","root","no rank","1.0000","","","","","","",""
"47944dadff5d2a6d9a7a8a40f5af63e5b43ec008","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"0c87f85f145d132bf4f869eb1479d4f5431fd822"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"0f3416573df81713b4b8acfc46f2a29343024ae4","      1","root","no rank","1.0000","","","","","","",""
"91abf1194da07b7f7606c828d88f51bf31199746","      1","root","no rank","1.0000","","","","","","",""
"f04dd110a0aad6ffc292264cdcd8b30e5eafb41a","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"38992c39b738e413db49f81994ef311c4f2cc6f7","      1","root","no rank",NA,"","","","","","",""
"ef336ffe97b5aff67920214fef4772d979d1ac1e","   2759","Eukaryota","superkingdom","0.9392","","","","","","",""
"c94dcbbda026f96cd8f951a5b32c20a842a9df2a","      1","root","no rank","1.0000","","","","","","",""
"130514e641d39fea55af2651174dddc0aa696931","      1","root","no rank","1.0000","","","","","","",""
"f38868b7e903f4e2d79a52c2c7cf54e93c73ced1","      1","root","no rank","1.0000","","","","","","",""
"3a6757f82c1c977d1f5cfaeaaed6d273c0474a40","      1","root","no rank","1.0000","","","","","","",""
"867c90d0a86f8c5375f13a76ccdc028d881c042f","      1","root","no rank","1.0000","","","","","","",""
"ac7620cc8d7f1ff3b370e595588c389f4afd930b","      1","root","no rank","1.0000","","","","","","",""
"b113051a0135e71ede1bf0ee736ce1fa89f93dde","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"bb7d1fed3cb733769295d84ad3403a5201711838","      1","root","no rank",NA,"","","","","","",""
"c806d0f26f49f9e6739195adb0bee30be06bef4c","   2759","Eukaryota","superkingdom","0.9827","","","","","","",""
"d4e177f5e3fb1b3561c2e6b3856846d175e7589c","      1","root","no rank",NA,"","","","","","",""
"68f19ea6b82b4a9180408f4b6235a156d836a6a2","      1","root","no rank",NA,"","","","","","",""
"c6fb09477d108f97f32aa84a75b96e42ac0a9be6","      1","root","no rank","1.0000","","","","","","",""
"4c103b1dfdffe3a64e58efe0a0127580d58a00f1","      1","root","no rank","1.0000","","","","","","",""
"7b54648c3d9e4ab01a7a4fe486d4a916196fbf6b","      1","root","no rank","1.0000","","","","","","",""
"f145167a9e89aa9199f63557184cdfd2d428348d","      1","root","no rank","1.0000","","","","","","",""
"31cbe6e0b1a476858f6e45c9b4568ca8d3908bd4","      1","root","no rank","1.0000","","","","","","",""
"2af72693316dce1930063075fe953a1a02c15cdd","      1","root","no rank","1.0000","","","","","","",""
"92a12e355a1bb9870beb55df87cd7bd4d17394ec"," 131567","cellular organisms","no rank","0.9881","","","","","","",""
"6f3dec293a7c259697081faab2f6c3abcd833adc","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"2bce8a606f9dc6bbb224eb27af636e893357f244","      1","root","no rank","1.0000","","","","","","",""
"39cfffab85f1d8c05f23f23c906db3a06f649ae4","      1","root","no rank","1.0000","","","","","","",""
"85fbf5fbd6db20257398bdd3ab0a59980edad65c","      1","root","no rank","1.0000","","","","","","",""
"2acd4212b0378a752430c5916cef3dfc7f291ce6"," 131567","cellular organisms","no rank","0.9100","","","","","","",""
"5012db8b08072c1ff3d76cb6cc5153404027fc88","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"0337426f7ee5de2f45d1c2f498c6b709cf1a4350"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"544a7ae34cbff9f505d5761aabc4e5816f108296","      1","root","no rank","1.0000","","","","","","",""
"78868a4b53726b6b7431fe96a34364d959ff8359","      1","root","no rank","1.0000","","","","","","",""
"10abc800f8e1b45f364cd0c96d699274751afbbc","      1","root","no rank","1.0000","","","","","","",""
"fc7669db3d40101058804ca0874bfc8757a9ec04","      1","root","no rank","1.0000","","","","","","",""
"ac57faa655f7085c29bb3be317d29fa6a9630866","      1","root","no rank","1.0000","","","","","","",""
"d36893fd3b0ccf2fea3e00b991b2d3009f4e2446","  33852","Bacillariaceae","family","0.9993","","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","",""
"9c2eebe13664c3b52054437fcc786453b59970b1"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"5dbd08b5e57e140dd429b0e86a3aed56b64cd8f2","   2759","Eukaryota","superkingdom","0.9653","","","","","","",""
"ae8f49fd01b9e753be6d853a4f94d34bb4451090","      1","root","no rank","1.0000","","","","","","",""
"3efff50ff54e9973cfd53b93347e196746b52068","      1","root","no rank","1.0000","","","","","","",""
"52a082a1bfec1fd1aff3c5f6360940e520bd73e0","   2759","Eukaryota","superkingdom","0.9996","","","","","","",""
"5cfeebe712c753daec0080149f1aff85e01d4ad2","   2759","Eukaryota","superkingdom","0.9833","","","","","","",""
"86d8c2bdd2a500f2c4a369bf149e22950b9c94d1","      1","root","no rank","1.0000","","","","","","",""
"83334fa70e3fa4e07973c5ed12903166a1da716f","   2759","Eukaryota","superkingdom","0.9988","","","","","","",""
"1797f52e49131fa5488afd45aff9f44b59d3512c","      1","root","no rank","1.0000","","","","","","",""
"9484d36105386a04848903871e7a4c9838da7b9b"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"cd691b2146780fd146bb78a7c3fb0290231b99d0","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"9c232dddc3bd3fba6ff80b788e0a8e485d284802","   2759","Eukaryota","superkingdom","0.9916","","","","","","",""
"4584dae2a378b061db848e89b6a29908dd35512a","   2759","Eukaryota","superkingdom","0.9919","","","","","","",""
"4cc1c6fb6317c4cd07660b0be043cec9ed139850","      1","root","no rank","1.0000","","","","","","",""
"6eda7d2fbac4ea29069159f28f2faf0c4f6581c7","      1","root","no rank","1.0000","","","","","","",""
"608c3c90fb0c2f32d57295b6688e5c838384a887"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"63182a37b562c2c6218017f67f98f52f2e31deff","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"45e544a177ebd283c12ff501fee830cee29049e9"," 131567","cellular organisms","no rank","0.9646","","","","","","",""
"6df97b5cad4d624ddea0634192f62e88787bce80","      1","root","no rank",NA,"","","","","","",""
"ae4033946cc3b8c39dc28c272e3b7c2afc6d4a91","   2759","Eukaryota","superkingdom","0.9833","","","","","","",""
"8cb9b558fc12433c174bd9c753f458e2973a9112","      1","root","no rank",NA,"","","","","","",""
"4810b59efe58140a525dad9c5b07659f028b3a2f","   2759","Eukaryota","superkingdom","0.9917","","","","","","",""
"61ef5901c9e9472d24d50d103270b2e550558748","   2759","Eukaryota","superkingdom","0.9997","","","","","","",""
"36ff804df303fce10a70203873e4195c0531bfb1","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"714de04802cce3757cdc20a52368810bcbe59815","      1","root","no rank","1.0000","","","","","","",""
"cb16afd39e1659db11fdc930351772643b5a1b55"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"365b5f6f3198b61393c7b9f3f70fcf2bda619944","      1","root","no rank","1.0000","","","","","","",""
"b13e6667fcd70afb5bf15018f66bad03123933c9","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"4ef65d2f0ef35fa4b531ace00888fad4487c5bce","  33154","Opisthokonta","no rank","0.9984","","","","","","",""
"c3e904fa609f6c84c07d1f98430f08f566acf2ae","   2836","Bacillariophyta","phylum","0.9958","","Bacillariophyta","","","","",""
"7aa8ec2c4be6cdc51a8251ec70bd11007c5674fb"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"e070c5d127660da7516d1cedb547bee4fb4bb477","      1","root","no rank","1.0000","","","","","","",""
"5c3464aae989118a01cd09ec268d4bb098f34abe","      1","root","no rank","1.0000","","","","","","",""
"0f6fba836f01ed8af545fd27420aac3372d94283","      1","root","no rank",NA,"","","","","","",""
"ae7aea135fa879934d0e50678c16a3315562ef79","   2759","Eukaryota","superkingdom","0.9999","","","","","","",""
"af56bd9eccd15548b490cfc192991ebd1538d164","      1","root","no rank","1.0000","","","","","","",""
"7ff391217b61b1abf8289f7d0acceca12477c463"," 131567","cellular organisms","no rank","0.9070","","","","","","",""
"a8d8040de79fa38feb28117272c8a2977f861f6d","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"e1b37eefdaf555f8c3d04b202cce078fc70a65d6","      1","root","no rank","1.0000","","","","","","",""
"958eedb2d41f0ada3ac0a3ae02b659658b68cd22","  33154","Opisthokonta","no rank","1.0000","","","","","","",""
"d01551b06313fa47a94ee563a879a44a8e5925ca","  33208","Metazoa","kingdom","0.9675","Metazoa","","","","","",""
"ac50eb009c8122a3383a8d2da02b837ab7765288","      1","root","no rank","1.0000","","","","","","",""
"8d69716c52e68f30d6778e5544a8f32a37a630d8","      1","root","no rank","1.0000","","","","","","",""
"e4bcc52c9934c33e1073c7aaa60ab557fc61d6d4","   2759","Eukaryota","superkingdom","0.9833","","","","","","",""
"eae652aeae7167e071c8850e2c1376653e53b554","      1","root","no rank","1.0000","","","","","","",""
"2d79c9f361a59feee8ce33c4a09c8995b186100b","   2759","Eukaryota","superkingdom","0.9987","","","","","","",""
"0470c6677b016ac8b002b4af63c42321af584a19","      1","root","no rank",NA,"","","","","","",""
"918ed8774668116ff9d3e8c53a6e8edc93796824","   2759","Eukaryota","superkingdom","0.9885","","","","","","",""
"a8c20adea2654b2a23394df2bc2728ab6389dd73","  33317","Protostomia","no rank","0.9220","Metazoa","","","","","",""
"67c631d0290a64b25d88e15db898cc3b2b4d3d74","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"c261a2b2505480ddfabb44d781cf49df0b8972ba","   2759","Eukaryota","superkingdom","0.9999","","","","","","",""
"4df6ef257b3931a7b138dd244c044991ee14824d"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"7ec8fde069f3f37289f78c12fc930eccd6064be9","      1","root","no rank","1.0000","","","","","","",""
"6e108906d05328beba5c5fbd5cb8afd44c1df3fe","      1","root","no rank","1.0000","","","","","","",""
"d5e05a4ebb57e6e0dec41aaad82823d67e83004e","      1","root","no rank",NA,"","","","","","",""
"39524882ade30eff1d8c84cb77c8663b84740460","      1","root","no rank","1.0000","","","","","","",""
"1d83734ad1508a2bc3da6c3e93043f11d6241edd","  33208","Metazoa","kingdom","0.9924","Metazoa","","","","","",""
"c7c7715036979396715884dd32ac43a9aabe1272","   2759","Eukaryota","superkingdom","0.9994","","","","","","",""
"993b4241b854fe9dd14b933b1ce6d42672fb0636"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"fbb73b402907c959f875679fbf36d6469e3610ac"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"5e23b3e4a82812c1212a2346bdec666a1153fc32","      1","root","no rank","1.0000","","","","","","",""
"8d41a0116b24e401008bd1868c577bf0ff988d9a"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"be40950a79c436e5741b1bafe122c8c4fa523e34","      1","root","no rank","1.0000","","","","","","",""
"70e24320d41fbcf7da684cebc8bdf7eb8caf0335","1365474","Stephanodiscaceae","family","1.0000","","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","",""
"5298f2487d19ae5fa63d472516ecc5f8e4de7a14"," 131567","cellular organisms","no rank","0.9427","","","","","","",""
"feb320b0ba28c1da5ed00ba01dccb924bab54da6","      1","root","no rank","1.0000","","","","","","",""
"2ee1ff1c781cb75cc36563cb5ad4faebbc0bb8e0","      1","root","no rank",NA,"","","","","","",""
"6252698fcf2777f7756ee64641c0e4b37cd95d7b","      1","root","no rank","1.0000","","","","","","",""
"93556e3403099cacb1979e78e80c1740f65b6618","   2836","Bacillariophyta","phylum","0.9999","","Bacillariophyta","","","","",""
"257d0d479e644f1c86e02c07987bb3ebd0a13347","      1","root","no rank","1.0000","","","","","","",""
"b44d050e489768d649221171565f20fe1482613d","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"7928b4ea1412f55b46bf4c3e3e2ceed5e63ebb1c","  33154","Opisthokonta","no rank","0.9849","","","","","","",""
"f1c182f4727a8c27f6ed1b8aa163673b96cb9ef0","   2836","Bacillariophyta","phylum","1.0000","","Bacillariophyta","","","","",""
"67b2f44d90d95348a5dac8d855192046ace7bd0e","   2759","Eukaryota","superkingdom","0.9567","","","","","","",""
"0668d1d92655b0cf087703f51ea108e6eae86fd4","   2836","Bacillariophyta","phylum","0.9958","","Bacillariophyta","","","","",""
"7d5c4eb8750a15980c414adb36672fe125edbc83","      1","root","no rank","1.0000","","","","","","",""
"b643a3d377c95424c6c389e36a94a36480860262","      1","root","no rank","1.0000","","","","","","",""
"f6d4c92991be13c2f76fc277eaa52d303ca7ed00"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"5057bc64f05d4db28b13ba94b2fd694667a7fa3a","  44578","Bdelloidea","class","0.9902","Metazoa","Rotifera","Bdelloidea","","","",""
"a6a32f3e08a9b8d69acaab387d8ac66df1a3428d","   2759","Eukaryota","superkingdom","0.9026","","","","","","",""
"abe0bf67a21ad20d5c577c0d52464c88ef8089a9","  33208","Metazoa","kingdom","0.9834","Metazoa","","","","","",""
"ae6deec9f15cb42dda0eb6e60f5f5fbf1a6473e3","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"3d353b5a22033a3610bed5116ea3109986ca4ce7","      1","root","no rank","1.0000","","","","","","",""
"9fb834fa411df892e3ad640d65646444d8df4631","      1","root","no rank","1.0000","","","","","","",""
"c19463ac3c11bfe075740b984ce5003675bdb135","      1","root","no rank","1.0000","","","","","","",""
"f7c1beb10e283f272c503c519ced5eb9da9a4576","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"6398b97f6d0d72898b29fbe419459c3b9ce62ddf","      1","root","no rank","1.0000","","","","","","",""
"68fa237c131b0b7bc6c78e353367f0a679aa7f2d","      1","root","no rank","1.0000","","","","","","",""
"e9da1b78dc2805ad9774356c6a7f985b4a95a68e","      1","root","no rank","1.0000","","","","","","",""
"6a889c3e3a1f8b3e4111fbba5f3c8d8ed3d2c69a","   2759","Eukaryota","superkingdom","0.9943","","","","","","",""
"d843634f7d60fc3907bd6749e302c415da6ffbaa","   3042","Chlamydomonadales","order","0.9520","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","","",""
"53e9531f0390bbf276330e1b71c05795037ebd89","   2759","Eukaryota","superkingdom","0.9424","","","","","","",""
"f63050c30c8fc50ccde5bd1f2f17722be561e266","      1","root","no rank","1.0000","","","","","","",""
"cda3d6d6a72e5a0f2ae28b83e9c080e17ffcc3d5","      1","root","no rank","1.0000","","","","","","",""
"af99598a7401b283f01fb7c87f52a94403df5c4d","   2759","Eukaryota","superkingdom","0.9685","","","","","","",""
"f6fe1e1c4747fcc7ae45414b0a2bcd9ee4146c2a","      1","root","no rank","1.0000","","","","","","",""
"d172aa96e91a4e276a9e109b21a875a9328ed791","  33154","Opisthokonta","no rank","0.9998","","","","","","",""
"4f3d7407557922afcd8cd656e7f86a0bfcf9c737","      1","root","no rank","1.0000","","","","","","",""
"f5bf3ff8018cef0cb9846bee0dae5f4ed6deb46d","      1","root","no rank","1.0000","","","","","","",""
"9e574c840c3848a7dedca4926ab1bd40f9bc2f07","      1","root","no rank","1.0000","","","","","","",""
"bf75bede2557b0fb21816ee53ab47c93741f6148","   2836","Bacillariophyta","phylum","0.9777","","Bacillariophyta","","","","",""
"be3429066c2fc8e8f88ae0b03b20babdfd1eea0c","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"5321992e3201c01c39872610dd936866e2af7112","  33154","Opisthokonta","no rank","0.9991","","","","","","",""
"909683f8f82d2ca5a6276f1c99da1e57473e01d2","      1","root","no rank","1.0000","","","","","","",""
"87ba0421fb51964f19c8fa2d310dfb9a0a7e36a5","      1","root","no rank","1.0000","","","","","","",""
"4b690315ca284a97bf3c01e317b1c8216bf57e17","      1","root","no rank","1.0000","","","","","","",""
"40a552ce94edf0d1319d6f6c3a59057bc294f216","      1","root","no rank","1.0000","","","","","","",""
"4fabeed25e8fa48381fafcb3e15ca8c674873869","  33154","Opisthokonta","no rank","0.9999","","","","","","",""
"ce48b55ce4560b6c099f67a602853b1f0a5a8d22","      1","root","no rank","1.0000","","","","","","",""
"8d633d64d0cbbc252d519007106af50459f56de4","      1","root","no rank","1.0000","","","","","","",""
"d11a2f4a70b1c30c536c9b76822b162d468c4eda","      1","root","no rank","1.0000","","","","","","",""
"8c7e40135a5ebbf5f62774927cfb3812e5f950be","      1","root","no rank","1.0000","","","","","","",""
"e7b4598b6008cf501132b47ba13ed4e0e09c2cc1","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"c37fdd36435c32627a06995e6b3960b0333c8873","      1","root","no rank","1.0000","","","","","","",""
"5bc6b4aa541611b42ea27ff009d977fc2b1645b9","      1","root","no rank","1.0000","","","","","","",""
"cdb445c95f3d81f87aefa36e648f3c1837eba603","   2759","Eukaryota","superkingdom","0.9689","","","","","","",""
"10567c559a355222dae2946761d71bc326109d72"," 131567","cellular organisms","no rank","0.9362","","","","","","",""
"0f32166a2d6f19ac469c4e33677e40134e692fb0","   2759","Eukaryota","superkingdom","0.9178","","","","","","",""
"4943117a9766aacc9771a4d1ac728b478fa028bb","1213227","Kellicottia bostoniensis","species","1.0000","Metazoa","Rotifera","Monogononta","Ploima","Brachionidae","Kellicottia","Kellicottia bostoniensis"
"a0fc08ca6be33cb9a887811d6ab800ceb97adc83","      1","root","no rank",NA,"","","","","","",""
"b3c57d33d373c1d07861524653864a287beceba3","      1","root","no rank","1.0000","","","","","","",""
"5094286798772e395b0d59b9b9eb3075ccfbfbd9","   2759","Eukaryota","superkingdom","0.9338","","","","","","",""
"1bbd25cc88028dc38bafa0cb190d0f04f8d4bbbd","      1","root","no rank","1.0000","","","","","","",""
"0cf36b3f8a2ddf748227ce1f3c3725f36afcd788","   2759","Eukaryota","superkingdom","0.9993","","","","","","",""
"e2d5078a58a9fc5b987e5ccdb24747f2d3c654e3"," 131567","cellular organisms","no rank","1.0000","","","","","","",""
"74eab6456a96339481f01e8e7bf48791a23e7dd4","  33154","Opisthokonta","no rank","0.9993","","","","","","",""
"feb1870f5e4356d1fcdd5fdb8980cc457970c508","      1","root","no rank","1.0000","","","","","","",""
"45f154ad9e2e293ede3ff696824161d108eff700","      1","root","no rank","1.0000","","","","","","",""
"a76ea2f6b4476844933f0624a51d802e07d5ed83","      1","root","no rank","1.0000","","","","","","",""
"d6639cd7025a587235583eed56bedf8178f0de32","   2759","Eukaryota","superkingdom","0.9972","","","","","","",""
"91c4018e1429f9d91ee390c3914cae7fba6850df","   2759","Eukaryota","superkingdom","1.0000","","","","","","",""
"7febd8c2764078a609bf1279177ea82d3e7e9536","  33154","Opisthokonta","no rank","0.9949","","","","","","",""
